OBJECTID;EGID;NO_AUTOR;CATEGORIE_BATPRO;NOMBAT;DESTINATION;NOMENCLATURE;NOMEN_CLASSE;NIVEAUX_HORSOL;NIVEAUX_SSOL;HAUTEUR;DATEDT;TYPE;GENRE;COMMUNE;SHAPE.AREA;SHAPE.LEN
308;295136645;APA 31286;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.8;20090504114845;Nouveau;Hors-sol;Chêne-Bougeries;14.19145464;14.9464452870578
309;295159354;APA 35902;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;;20110127113046;Nouveau;Hors-sol;Troinex;8.7487926;11.9994789180009
310;295111593;DD 100781;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;;20210702101927;Nouveau;Hors-sol;Chêne-Bougeries;153.21659528;50.1482974995586
311;295116644;DD 101556;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.5;20070917090821;Nouveau;Hors-sol;Corsier;36.8978593;24.2984661961325
312;295124305;APAT 4868;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3.25;20080425133147;Nouveau;Hors-sol;Collonge-Bellerive;18.512606985;18.3186187597752
313;295111372;DD 99369;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;;20070704132847;Nouveau;Hors-sol;Genthod;95.843409645;41.0995675717961
314;295159473;APAT 5682;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.9;20110201110426;Nouveau;Hors-sol;Vernier;19.9851513;18.2024976562388
315;2041329;DD 106674;Bâtiment;;Autre bât. d'activités;3.7.1;Activités;2;1;7.45;20140307132639;Transformation;Hors-sol;Meyrin;1736.941733465;194.377771550086
316;295512767;APA 38960;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3.3;20131115102659;Nouveau;Hors-sol;Corsier;31.49987415;22.999935880913
317;295512774;DD 106388;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;3.05;20131119111345;Nouveau;Hors-sol;Cologny;42.437660335;26.6095368901875
318;2041140;DD 106399;Bâtiment;;Atelier;3.2.2;Activités;1;0;5.4;20131122140514;Transformation;Hors-sol;Meyrin;168.64023348;67.7072181367204
319;295512855;DD 106426;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;0;1;3.2;20131205103623;Nouveau;Sous-sol;Meinier;23.73805876;19.5300253640536
320;295512066;DD 106425;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.9;20130620093000;Nouveau;Hors-sol;Vandoeuvres;44.03966043;28.7629876552582
321;2034202;APA 43260;Bâtiment;;Station-service;3.3.2;Activités;1;0;3.6;20211029093104;Transformation;Hors-sol;Bardonnex;120.639749215;54.5071189366597
322;295079017;DD 108237;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;;20150907093106;Transformation;Hors-sol;Chêne-Bougeries;92.194983595;42.5388852917302
323;295515663;DD 108230;Bâtiment;;Hangar;3.5.2;Activités;1;0;5;20150907105903;Nouveau;Hors-sol;Dardagny;53.19926755;37.7505165876246
324;295515686;DD 108221;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;3.27;20150914154236;Nouveau;Sous-sol;Cologny;339.455775625;84.3741350240919
325;295086935;DD 108221;Bâtiment;;Atelier;3.2.2;Activités;1;0;3.4;20150914154752;Transformation;Hors-sol;Cologny;24.68024328;20.3781713593392
326;295515687;DD 108221;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;3.4;20150914155243;Nouveau;Hors-sol;Cologny;49.45016449;28.343903083975
327;295515706;DD 108232;Bâtiment;;Hangar;3.5.2;Activités;1;0;11;20161109173613;Nouveau;Hors-sol;Satigny;758.27197391;123.976265573106
328;295515707;APA 43406;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3.8;20150918085435;Nouveau;Hors-sol;Anières;16.805415965;16.7396036194188
329;295528937;APA 330566/1;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.27;20240124095610;Nouveau;Hors-sol;Chêne-Bougeries;13.52853803;15.3288215039683
330;295515753;APA 43438;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20210521111443;Nouveau;Hors-sol;Collonge-Bellerive;15.05528115;15.5204542634939
331;295140809;APA 31885;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20140414155635;Nouveau;Hors-sol;Choulex;10.35736153;13.1063268000175
332;295091172;DD 103312;Bâtiment;;Autre bât. d'activités;3.7.1;Activités;1;0;6;20091222105754;Transformation;Hors-sol;Dardagny;392.829792595;80.5812723158893
333;295153113;DD 103798;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;5;;20100810144922;Nouveau;Sous-sol;Genève-Plainpalais;1327.78547611;155.697379549909
334;295153313;DD 103880;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;4.5;20100817112407;Nouveau;Hors-sol;Chêne-Bougeries;37.45617386;24.4805812969846
335;295128395;DD 102234;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.02;20080721142828;Nouveau;Hors-sol;Lancy;15.824698825;15.9293722995352
336;295160622;DD 105001;Bâtiment;;Serre;3.1.1;Activités;1;0;2.9;20120515104539;Nouveau;Hors-sol;Pregny-Chambésy;112.907829195;59.7021091354877
337;295160960;DD 104296;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3;20140410153413;Nouveau;Hors-sol;Vernier;14.999770705;15.9999670720725
338;295160694;APAT 5695;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20110303135346;Nouveau;Hors-sol;Chêne-Bougeries;7.950862505;11.3007082986519
339;295131349;DD 102478;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20081103083411;Nouveau;Hors-sol;Chêne-Bougeries;12.67375755;16.4275752788704
340;295524105;DD 112513/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;8.55;20220314174230;Nouveau;Hors-sol;Aire-la-Ville;70.331629625;35.7910615961343
130;295530505;APA 337934/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20250407140406;Nouveau;Sous-sol;Vandoeuvres;319.68713776;90.3002934343001
131;295524350;DD 113273;Bâtiment;;Atelier;3.2.2;Activités;1;0;3;20201118111242;Nouveau;Hors-sol;Chêne-Bougeries;26.18111187;20.5289475464629
132;295102005;DD 113273;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.6;20210521082336;Transformation;Hors-sol;Chêne-Bougeries;15.753332645;16.3964207224539
133;1005122;DD 113961;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6;20210216102133;Transformation;Hors-sol;Chêne-Bougeries;73.921941525;38.0817033889889
134;295529306;APA 332614;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20240624091120;Nouveau;Sous-sol;Grand-Saconnex;214.76474751;80.1632292258977
135;295529445;DD 332915;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;11.8;20240624113029;Nouveau;Hors-sol;Chêne-Bougeries;341.847029215;74.2973991941877
136;295529444;DD 333019/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.48;20240624102551;Nouveau;Hors-sol;Avusy;36.287607095;23.7870454159164
137;1004082;DD 333208;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;10.98;20240624114945;Transformation;Hors-sol;Céligny;264.003867965;83.8704123595971
138;1004083;DD 333208;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;10.98;20240624115053;Transformation;Hors-sol;Céligny;178.60882875;54.3406470473081
139;295524817;DD 312138/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;7.49;20210304113720;Nouveau;Hors-sol;Cologny;411.423450825;131.299607312091
140;295524818;DD 312138/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.3;20210304113915;Nouveau;Sous-sol;Cologny;408.61170145;90.0002969493186
141;295524821;DD 109872;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;10;20210304145413;Nouveau;Hors-sol;Cartigny;460.336494165;105.114069241965
142;295524826;APA 312231;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;2.82;20210308134352;Nouveau;Hors-sol;Lancy;72.68184287;34.1600747260779
143;295524825;APA 312231;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;2.82;20210308141023;Nouveau;Hors-sol;Lancy;56.279416285;30.0798496027454
144;295077404;APA 312247;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.5;20210309100132;Transformation;Hors-sol;Vandoeuvres;12.05586528;16.4731928295724
145;1027835;APA 312247;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.09;20210309100620;Transformation;Hors-sol;Vandoeuvres;169.08011165;61.8294680580774
146;295523225;DD 113280;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;7;0;22.57;20200116114429;Nouveau;Hors-sol;Lancy;449.262422905;92.7768112449679
147;295523226;DD 113280;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;7;0;22.57;20200116114539;Nouveau;Hors-sol;Lancy;449.262422905;92.7768112449679
148;1008643;DD 103307;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;7.27;20091120155328;Transformation;Hors-sol;Cologny;252.89884619;82.9450565677021
149;295117727;APA 28926;Bâtiment;;Autre bât. d'activités;3.7.1;Activités;1;0;3.5;20130415102103;Nouveau;Hors-sol;Genève-Cité;45.0735617;27.0968703172708
150;295111700;APA 28190;Bâtiment;;Ecole primaire;4.1.3;Equipement collectif;1;0;3.41000009;20140411101529;Nouveau;Hors-sol;Lancy;149.0588715;60.9456044220863
151;1011146;DD 106197;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;6;;;20140606093422;Transformation;Hors-sol;Genève-Cité;175.275015995;55.9530945258307
152;1009652;DD 102340;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;9;20080826114155;Transformation;Hors-sol;Corsier;237.33537819;79.9047626296022
153;295131205;DD 102461;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;4;1;15;20081023151528;Nouveau;Hors-sol;Vernier;1508.80635724;155.597923468935
154;2034001;APA 32453;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;;;20100107133602;Transformation;Hors-sol;Anières;54.434566885;39.7075483936918
155;295112670;DD 100201;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;;20100426162527;Nouveau;Hors-sol;Thônex;25.6839681;20.5115477362173
156;295124665;APA 29695;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;3.15;20080505124036;Nouveau;Hors-sol;Bellevue;50.2407071;32.4486721390472
157;295113893;DD 101358;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.6;20070704132852;Nouveau;Hors-sol;Pregny-Chambésy;140.895596655;49.3300419898831
158;295122345;APA 29493;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20080318134949;Nouveau;Hors-sol;Pregny-Chambésy;7.48750554;11.5309544295182
159;295159674;APA 34244;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.96;20110203110709;Nouveau;Hors-sol;Plan-les-Ouates;14.250439355;16.4002574993692
160;295113048;DD 102628;Bâtiment;;Atelier;3.2.2;Activités;;;;20210702102849;Nouveau;Hors-sol;Genève-Cité;159.87275951;51.8236703788534
161;295131185;APA 30535;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;;20081023111008;Nouveau;Hors-sol;Cologny;11.40942198;13.879750231072
162;2043460;DD 102017;Bâtiment;;Dépôt;3.5.1;Activités;1;0;11.05;20080409164118;Transformation;Hors-sol;Vernier;3714.08388789;277.678349047257
163;295524598;DD 114125/3;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;7;0;20.58;20240705100512;Nouveau;Hors-sol;Genève-Eaux-Vives;236.82341221;61.8624123703555
164;295134525;DD 102709;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;2;;20090220105924;Nouveau;Sous-sol;Corsier;237.382103135;91.6857372597544
165;295156593;DD 103980;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;;20101122081505;Nouveau;Sous-sol;Thônex;236.47405545;68.5112154886347
166;295145075;APA 32405;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.8;20140411092940;Nouveau;Hors-sol;Collonge-Bellerive;24.00022041;19.9999798124404
167;295524597;DD 114125/3;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;4.3;20240705100512;Nouveau;Sous-sol;Genève-Eaux-Vives;1268.76907662;151.481055605439
168;295121385;DD 101936;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;;20080227141045;Nouveau;Sous-sol;Meyrin;700.833819455;122.64083218752
169;295073011;DD 102653;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;8;20090121162108;Transformation;Hors-sol;Veyrier;31.97608431;22.691349042844
170;295528924;DD 330091/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;9.08;20240122152038;Nouveau;Hors-sol;Chêne-Bougeries;50.78257878;29.4000383924962
171;295122065;APA 29942;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;4.3;20080312140438;Nouveau;Hors-sol;Pregny-Chambésy;15.0138365;17.0231622845301
172;295529215;DD 331998/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.2;20240506164232;Nouveau;Sous-sol;Cologny;632.26709171;109.343596455712
173;295148997;APA 43454;Bâtiment;;Ecole primaire;4.1.3;Equipement collectif;1;0;3;20150929102838;Nouveau;Hors-sol;Lancy;150.73975698;61.2707643737316
174;295124726;DD 102084;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3;20080506134553;Nouveau;Hors-sol;Veyrier;26.64221409;21.8986939986984
175;295152461;APA 34191;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.79;20100721;Nouveau;Hors-sol;Chêne-Bougeries;25.511164725;20.2728487009347
176;295072960;DD 104061;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.8;20110105105824;Transformation;Hors-sol;Veyrier;45.65058378;28.1415081013739
177;295130926;APA 30507;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.6;20081201083559;Nouveau;Hors-sol;Plan-les-Ouates;14.33152158;15.3581086792295
178;295113496;DD 99245;Bâtiment;;Autre bât. de loisirs;4.5.8;Equipement collectif;;;;20210702104817;Nouveau;Hors-sol;Vernier;219.54703257;66.5010921038087
179;295128394;DD 102234;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;4.38;20080721142828;Nouveau;Hors-sol;Lancy;108.24990565;42.8044136072278
180;295149753;APAT 5551;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.8;20100507110539;Nouveau;Hors-sol;Veyrier;19.8494619;17.6797573056601
181;295529110;DD 113828/3;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;10;20240322110027;Nouveau;Hors-sol;Collonge-Bellerive;560.244903845;105.912171157738
182;295121744;DD 101956;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;5;1;13.9;20080305144552;Nouveau;Hors-sol;Genève-Cité;344.362015405;84.4067163528949
183;295128396;DD 102234;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;4.38;20080721142828;Nouveau;Hors-sol;Lancy;108.10325139;42.7822881001584
184;295148778;APA 32871;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;;20100407162631;Nouveau;Hors-sol;Troinex;6.90374242;10.5210064661168
185;295112417;DD 105514;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;;;;20210702103053;Nouveau;Hors-sol;Versoix;31.589438365;23.5076718276616
186;295165493;APA 35504;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3.47;20140411084133;Nouveau;Hors-sol;Collonge-Bellerive;7.72677264;11.1812094331693
187;295165494;APA 35504;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20110929113713;Nouveau;Hors-sol;Collonge-Bellerive;16.49985593;16.9997576632299
188;1006799;DD 319438/4;Véranda;;Habitation un logement;1.1.1;Habitation;1;0;2.86;20240731142718;Transformation;Hors-sol;Collonge-Bellerive;2.3698866;7.42013642885016
189;295166253;DD 104606;Bâtiment;;Centre commercial;3.3.1;Activités;5;0;16.51;20111013144017;Nouveau;Hors-sol;Versoix;1219.755053185;143.600003987898
190;295166254;DD 104606;Bâtiment;;Garage;3.2.3;Activités;0;1;4.74;20111013144404;Nouveau;Sous-sol;Versoix;1251.599292675;143.599896792724
191;295166513;DD 104622;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;10.83;20111019154751;Nouveau;Hors-sol;Pregny-Chambésy;333.176515275;78.9983006666214
192;295166514;DD 104622;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;;20111019154025;Nouveau;Sous-sol;Pregny-Chambésy;346.51915029;79.0064151468619
193;295166573;APA 35610;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;3;0;;20111021140051;Nouveau;Hors-sol;Plan-les-Ouates;55.474292025;33.4639049264269
194;1019507;DD 104648;Bâtiment;;Hab. deux logements;1.2.1;Habitation;2;0;10.06;20111028132028;Transformation;Hors-sol;Lancy;105.14237431;63.1150072236295
195;295529700;DD 334495;Bâtiment;;Autre bât. d'activités;3.7.1;Activités;5;1;22.3;20240917112522;Nouveau;Hors-sol;Meyrin;1310.395005615;150.064424331894
196;295104987;DD 114089;Bâtiment;;Bureaux des OIG;4.12.3;Equipement collectif;1;0;4;20210216104842;Transformation;Hors-sol;Genève-Petit-Saconnex;6046.415105305;434.411861919097
197;1023752;DD 114111;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;3.5;20210105142034;Transformation;Hors-sol;Plan-les-Ouates;63.225619415;33.758910493558
198;295140014;DD 312969/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.9;20210420192555;Transformation;Hors-sol;Lancy;118.0585053;51.0836989188658
199;295108238;DD 313226;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.68;20210521085843;Transformation;Sous-sol;Soral;991.5223795;158.296408160678
200;295525017;DD 313226;Bâtiment;;EMS;1.4.1;Habitation;1;0;3.45;20210521085847;Nouveau;Hors-sol;Soral;35.54973161;30.0941093199353
201;295525015;DD 112247;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;10;2;29.43;20201111145024;Nouveau;Hors-sol;Genève-Petit-Saconnex;821.4821307;127.150166571659
202;295525016;DD 112247;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;10;2;29.43;20201111145024;Nouveau;Hors-sol;Genève-Petit-Saconnex;821.4821307;127.150166571659
203;295525025;DD 312930;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;2.41;20210427070733;Nouveau;Sous-sol;Avusy;51.74833785;29.9840190016442
204;1000873;DD 312930;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;8.93;20210427071925;Transformation;Hors-sol;Avusy;269.12072211;88.7819094557305
205;295165254;DD 113342;Bâtiment;;Autre bât. d'activités;3.7.1;Activités;4;0;20;20150602100352;Transformation;Hors-sol;Meyrin;745.37700081;123.631791289654
206;295523808;DD 113666;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20200701134724;Nouveau;Sous-sol;Genève-Cité;53.84357617;33.7895844787361
207;1011032;DD 113677;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;8;1;26.5;20200703115052;Transformation;Hors-sol;Genève-Cité;303.76750957;75.1902365982296
208;295523824;DD 113681;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;9.28;20200707112953;Nouveau;Hors-sol;Laconnex;80.756368885;37.5603310511661
209;295523825;DD 113681;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;9.28;20200707113401;Nouveau;Hors-sol;Laconnex;91.65569654;38.9403221508995
210;295523827;DD 113681;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.5;20200707131053;Nouveau;Hors-sol;Laconnex;28.78249791;21.4599619660251
211;295523826;DD 113681;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.5;20200707113636;Nouveau;Hors-sol;Laconnex;28.7830902;21.460275058711
212;1006777;APA 308543;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;2.81;20200709112839;Transformation;Hors-sol;Collex-Bossy;16.44688751;20.4082386783952
213;295523860;APA 308766;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.34;20200713162017;Nouveau;Hors-sol;Hermance;22.14150207;20.0399506356725
214;295528980;PFED 330607;Bâtiment;;Instal. tech. élec. SIG;4.10.1.6;Equipement collectif;1;0;3.59;20240205102123;Nouveau;Hors-sol;Plan-les-Ouates;19.20005544;18.4000168630922
215;295528981;PFED 330607;Bâtiment;;Instal. tech. élec. SIG;4.10.1.6;Equipement collectif;1;0;3.59;20240205102634;Nouveau;Hors-sol;Plan-les-Ouates;19.2000136;18.4000123497785
216;295524369;DD 113982;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;9.65;20210521111127;Nouveau;Hors-sol;Lancy;196.46996134;59.2969232300566
217;295524372;APA 310554/1;Bâtiment;;Atelier;3.2.2;Activités;1;0;2.74;20201123131654;Nouveau;Hors-sol;Vernier;29.725203085;23.0209571894951
218;295140568;APA 31849;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.6;20090820115335;Nouveau;Hors-sol;Satigny;13.617135335;14.8097624092047
219;295124629;APA 29682;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;;20080502161714;Nouveau;Hors-sol;Versoix;11.34454853;19.4350913620903
220;295524599;DD 114125/3;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;7;0;20.58;20240705100512;Nouveau;Hors-sol;Genève-Eaux-Vives;477.00144398;90.1167900756704
221;295156697;DD 103993;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;6;0;16.8;20101123165505;Nouveau;Hors-sol;Plan-les-Ouates;416.216608445;83.7853590092428
222;295156696;DD 103993;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;6;0;16.8;20101123165505;Nouveau;Hors-sol;Plan-les-Ouates;277.26417438;66.6302053165055
223;295156698;DD 103993;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;6;0;16.8;20101123165505;Nouveau;Hors-sol;Plan-les-Ouates;432.437431995;85.7873751498819
224;295120842;DD 101911;Bâtiment;;Commerce;3.3.3;Activités;6;0;19;20100318111944;Nouveau;Hors-sol;Genève-Cité;1146.054975755;190.115070373134
225;2036331;DD 102010;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;10.33;20140519115927;Transformation;Hors-sol;Cologny;170.569756065;57.0721842958273
226;1027106;DD 105563;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;9.4;20130125131447;Transformation;Hors-sol;Thônex;110.70617391;43.653243427247
227;1032103;APA 326505;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;5;20240109111850;Transf-Surelev;Hors-sol;Veyrier;187.633564045;54.8829685662501
