EGID;VOLUME;SURFACE_TOTALE;SURFACE_PARTAGE;SURFACE_TOTALE_HS;DATE_LEVE;OBJECTID
1024257;567.07;242.24;0;232.63;20050801;49652
295085645;34.17;34.8;16.26;30.4;20050801;49653
295085919;48.73;52.21;0;48.7;20050801;49654
295086125;25.77;35.58;20.14;34.58;20050801;49655
1024293;677.84;258.52;0;254.45;20050801;49656
1024294;432.64;195.49;70.34;172.47;20050801;49657
1024295;595.87;212.33;0;207.04;20050801;49658
1024766;967.3;322.8;1.48;304.02;20050801;49813
295511216;6021;1520.37;326.79;1476.57;20190608;49814
1024988;2494.11;604.47;128.17;440.41;20050801;49815
1024989;2616.91;651.52;128.17;619.05;20050801;49816
1024990;2609.89;643.76;168.96;611.79;20050801;49817
1024770;1409.19;506.1;1.49;491.89;20050801;49818
1024385;2632.46;744.91;0;491.06;20050801;50530
295105538;50.8;43.77;0;40.17;20050801;50531
295105539;46.39;42.9;0;37.65;20050801;50532
1024013;428.2;194.32;23.57;194.32;20050801;50533
1024159;1012.72;410.98;0;409.69;20050801;50534
1024946;2287.52;567.76;27.01;494.74;20050801;50726
1024947;1576.59;459.39;148.23;443.29;20050801;50727
3131938;365.84;226.49;173.69;222.61;20050801;50728
3131939;369.39;228.43;173.62;220.11;20050801;50729
3131940;363.07;224.33;172.8;222.86;20050801;50730
3131941;373.36;231.08;175.31;214.78;20050801;50731
3131942;387.1;233.15;88.97;224.87;20050801;50732
1024561;763.08;292.7;0;214.39;20050801;50733
1024562;944.93;343.9;0;288.86;20050801;50734
295104265;114.98;76.74;0;64.6;20050801;50735
1024296;436.49;196.93;70.73;168.36;20050801;49659
1024297;607.93;238.79;1.86;230.71;20050801;49660
1024298;688.38;258.89;0;254.71;20050801;49661
1024300;623.5;219.25;0;199.89;20050801;49662
1024102;859.47;282.01;0;208.23;20050801;49663
1024103;869.28;286.97;0;223.64;20050801;49664
1024104;776.23;251.7;0;217.15;20050801;49665
295087568;113.12;66.65;0;61.75;20050801;49666
295087631;56.04;53.35;37.09;52.25;20050801;49667
295087741;24.15;31;5.77;29.91;20050801;49668
295090356;18.34;26.96;0;25.73;20050801;49669
295512641;14208;2868.86;316.27;2832.45;20190608;49819
295522694;48;47.69;0;45.45;20190608;49820
295519012;184;139.55;0;104.18;20190608;49821
295158973;85;67.59;0;62.33;20190608;49822
1024477;629.81;257.61;33.62;204.46;20050801;49823
1024478;765.72;327.12;93.68;278.61;20050801;49824
1024479;676.58;285.76;93.68;280.13;20050801;49825
1024163;3958.08;796.41;101.67;653.48;20050801;50535
1024207;1104.67;359.85;0;357.77;20050801;50536
1024517;966.4;356.22;58.87;356.22;20050801;50537
1024571;403.4;181.21;18.78;181.21;20050801;50538
1024612;653.96;210.29;27.83;210.29;20050801;50539
1024673;4610.59;977.44;0;977.44;20050801;50540
295104266;58.36;62.44;24.5;59.41;20050801;50736
295104285;94.76;64.34;39.37;58.97;20050801;50737
295104351;123.85;106.99;42.59;77.27;20050801;50738
295104428;50.64;49.38;0;47.36;20050801;50739
295104461;118.05;66.12;19.68;58.9;20050801;50740
295104462;117.82;66.77;20.05;62.06;20050801;50741
295104463;114.66;83.66;50.3;77.07;20050801;50742
295104529;153.31;86.94;0;76.6;20050801;50743
295104532;28.19;30.08;0;28.2;20050801;50744
1024569;459.31;244.78;0;218.65;20050801;50745
1024570;276.9;138.22;16.69;129.81;20050801;50746
295104599;389.86;155.35;0;130.26;20050801;50747
295104600;348.34;178.8;17.43;131.41;20050801;50748
295104956;574.83;210.13;0;135.1;20050801;49670
295104960;33.02;31.46;0;17.25;20050801;49671
295104961;159.84;85.54;0;81.57;20050801;49672
295104965;209.87;109.21;26.22;97.59;20050801;49673
295104972;66.72;52.62;0;47.79;20050801;49674
295104973;141.21;83.6;0;73.85;20050801;49675
295105109;124.41;68.7;27.62;15.48;20050801;49676
295105110;211.77;124.09;0;83.71;20050801;49677
295105114;161.92;99.5;0;69.84;20050801;49678
1024261;917.57;291.6;0;216.05;20050801;49679
1024263;810.85;347.47;0;336.9;20050801;49680
295085185;50.15;48.51;11.95;44.95;20050801;49826
1025997;581;213.66;0;185.29;20190608;49827
295105355;2714;506.96;116.95;446.51;20190608;49828
1018344;456;252.51;0;245.88;20190608;49829
1006001;768;290.31;30.74;288.41;20190608;49830
295083968;1317;381.96;0;368.51;20190608;49831
1024607;1962.84;429.1;26.43;380.79;20050801;50429
1024608;1177.47;387.36;0;267.56;20050801;50430
1024609;814.91;267.76;29.58;254.8;20050801;50431
1024721;333.67;149.69;0;149.45;20050801;50541
1024186;1022.02;380.73;5.01;271.02;20050801;50542
1024043;848.37;364.91;251.34;351.44;20050801;50543
1024044;582.16;286.17;146.3;257.24;20050801;50544
1024045;1035.58;416.14;190.33;360.7;20050801;50545
1024366;571.37;225.56;47.82;221.41;20050801;50546
1024367;850;317.05;0;305.88;20050801;50547
1024372;836.54;307.89;5.77;234.27;20050801;50548
295091924;85.88;79.85;20.83;62.18;20050801;50658
295092109;1751.32;433.11;0;417.59;20050801;50659
295092110;570.09;219.7;0;214.27;20050801;50660
1024396;743.73;262.03;0;252.31;20050801;50661
1024398;584.47;227.62;0;220.65;20050801;50662
1024399;935.61;315.1;0;287.65;20050801;50663
295104250;135.29;74.83;0;68.87;20050801;50664
295104251;142.03;78.54;0;75.27;20050801;50665
295104252;28.78;31.8;0;28.82;20050801;50666
295104253;58.34;47.62;0;44.64;20050801;50667
295104256;107.16;60.62;14.04;57.35;20050801;50668
295104268;102.45;68.85;22.66;63.05;20050801;50669
295104270;55.87;41.4;0;33.84;20050801;50670
1024265;598.49;232.8;0;221.7;20050801;49681
1024268;903.01;303.23;56.17;207.93;20050801;49682
1024270;649.89;211.61;131.27;207.91;20050801;49683
1024272;664.82;217.15;136.52;210.85;20050801;49684
295040221;486.41;258.98;132.86;245.58;20050801;49685
295040222;530.68;259.55;73.72;226.19;20050801;49686
1024301;923.44;469.08;14.68;448.72;20050801;49687
1024302;469.63;186.45;23.49;181.08;20050801;49688
2042164;3005.03;724.1;0;609.91;20050801;49689
1024610;1029;344.62;29.58;274.42;20050801;50432
1024155;755.06;210.94;0;201.34;20050801;50433
1024157;442.2;236.88;0;220.95;20050801;50434
1024158;1002.01;313.03;0;304;20050801;50435
1024160;821.69;395.19;133.3;306.83;20050801;50436
1024161;1048.68;374.27;0;312.56;20050801;50437
1024724;4203.27;1052.88;0;875.11;20050801;50438
295082349;64.59;52.41;0;48.08;20050801;50439
1024386;2347.41;635.49;0;507.4;20050801;50549
295512938;829;355.46;86.1;287.97;20190608;50550
295519018;186;160.11;17.59;158.28;20190608;50551
1024387;1414.29;471.67;0;448.43;20050801;50552
1024388;746.68;261.93;0;204.37;20050801;50553
295103959;112.95;77.13;0;59.97;20050801;50554
295103965;101.9;80.54;0;36.71;20050801;50555
295103973;100.15;61.95;0;55.27;20050801;50556
1024166;1806.35;458.91;0;443.99;20050801;50557
295104282;24.32;36.43;12.99;32.22;20050801;50671
1024408;1009.05;372.27;0;343.9;20050801;50672
1024409;1133.44;421.14;0;354.72;20050801;50673
1024410;1147.98;319.79;0;225.75;20050801;50674
295104440;20.41;32.33;0;31.02;20050801;50675
295104441;42.31;41.2;0;39.78;20050801;50676
295104445;70.56;64.44;5.94;61.06;20050801;50677
295104533;169.19;91.79;0;87.8;20050801;50678
295104560;87.26;66.12;0;57.43;20050801;50679
295104561;54.97;49.07;0;43.66;20050801;50680
295104573;21.55;27.13;0;25.54;20050801;50681
295104587;122.59;90.98;0;78.39;20050801;50682
295099464;15.49;23.11;0;21.8;20050801;50683
2042207;623.38;243.48;13.44;239.79;20050801;49690
2042227;426.37;222.19;45.81;192.75;20050801;49691
2042228;429.47;219.93;91.81;189.36;20050801;49692
2042229;415.86;210.75;91.16;187.87;20050801;49693
295090517;24.99;31.69;0;28.99;20050801;49694
295090527;78.03;72.93;0;65.78;20050801;49695
295090772;126.15;81.11;12.79;73.23;20050801;49696
295093967;12.92;20.13;0;15.94;20050801;49697
295513198;134;81.93;0;78.82;20190608;49698
295517901;2030;599.85;0;563.39;20190608;49699
295515701;414;207.29;44.78;205.44;20190608;49700
295521187;87;53.67;0;52.86;20190608;49701
295082350;125.73;71.77;0;63.62;20050801;50440
295082353;933.26;298.5;34.47;248.2;20050801;50441
295082356;276.34;180.41;0;161.28;20050801;50442
1024164;4733.67;960.09;0;921.64;20050801;50443
295085277;4068.8;409.23;0;302.22;20050801;50444
295085316;79.98;61.39;24.67;55.75;20050801;50445
295087222;100.86;78.62;0;75.3;20050801;50446
295079104;53721.51;3408.65;269.62;3397.75;20050801;50558
295514491;1994;796.55;397.75;765.87;20190608;50559
295147756;62;51.05;0;49.01;20190608;50560
295521196;44;49.09;0;45.89;20190608;50561
1024168;1703.26;530;0;456.28;20050801;50562
1024175;1153.04;435.85;202.87;366.89;20050801;50563
1024187;1059.98;315.32;0;219.04;20050801;50564
295512042;2780;681.66;0;597.57;20190608;50684
295512759;397;201.53;63.1;200.69;20190608;50685
1024847;2348.56;516.19;62.48;489.23;20050801;50686
1024848;1067.58;281.21;0;249.2;20050801;50687
1024849;1008.29;267.65;0;246.1;20050801;50688
1024850;1043.87;276.7;0;255.41;20050801;50689
1024851;1939.89;440.1;0;335.49;20050801;50690
1024852;1660.15;468.86;0;457.41;20050801;50691
295092111;373.98;177.7;0;164.46;20050801;50692
295092142;363.38;167.67;36.37;159.67;20050801;50693
295092143;866.79;268.37;127.15;253.26;20050801;50694
295512927;839;329.05;0;236.49;20190608;49702
295511848;680;267.1;76.63;264;20190608;49703
295094020;66.18;60.64;21.23;56.02;20050801;49704
295094154;189.79;108.65;0;87.09;20050801;49705
1024108;499.11;228.92;73.05;216.6;20050801;49706
1024109;475;219.79;74.22;215.33;20050801;49707
1024110;481.24;222.58;74.22;215.97;20050801;49708
1024116;510.72;236.09;94.81;214.21;20050801;49709
295040223;557.19;299.47;152.45;268.26;20050801;49710
295050002;660.16;333.65;173.85;279.16;20050801;49711
295050003;651.14;323.85;176.63;273.79;20050801;49712
295087223;68.85;57.49;0;56.56;20050801;50447
295087424;735.05;317.42;91.59;278.54;20050801;50448
295087425;116.26;95.33;0;94.5;20050801;50449
1024169;8932.63;1708.77;0;1021.58;20050801;50450
1024170;1118;393.8;0;378.06;20050801;50451
295104979;79.61;63.08;0;54.74;20050801;50452
295104980;56.85;51.95;0;50.07;20050801;50453
295105102;27.75;31.4;10.56;22.17;20050801;50454
295105103;551.32;252.35;70.13;232.5;20050801;50455
295105108;51.27;43.06;10.4;25.89;20050801;50456
295105124;125.66;125.64;18.66;84.23;20050801;50457
295510818;3882;1137.41;0;1125.44;20190608;50565
295516666;707;213.72;0;204.84;20190608;50566
295514409;435;203.44;117.7;201.16;20190608;50567
1024358;988.1;351.02;0;275.78;20050801;50568
1024362;600.24;222.21;0;185.47;20050801;50569
1024365;715.65;295.14;0;248.62;20050801;50570
1024678;2035.64;387.4;0;350.31;20050801;50571
1024679;1669;381.88;0;345.65;20050801;50572
295092150;125.94;73.84;21.21;70.92;20050801;50695
295092157;249.79;126.04;48.98;109.57;20050801;50696
295092161;65.19;60.19;0;55.28;20050801;50697
1024857;1144.31;369.16;18.26;269.99;20050801;50698
1024858;465;207.17;0;192.67;20050801;50699
295104363;163.04;82.78;0;79.11;20050801;50700
295104421;112.58;85.39;50.19;72.34;20050801;50701
295104422;106.74;64.39;31.16;56.64;20050801;50702
295104439;149.29;85.96;14.68;80.75;20050801;50703
1024548;667.14;257.91;0;207.45;20050801;50704
1024550;1053.48;308.56;0;225.29;20050801;50705
295050145;689.05;349.88;25.18;291.11;20050801;49713
295512257;3334;867.59;0;841.31;20190608;49714
295519305;53;48.7;0;43.56;20190608;49715
295165161;521;259.79;176.97;247.38;20190608;49716
295512259;455;200.47;0;183.91;20190608;49717
295512280;546;250.35;83.85;245.34;20190608;49718
2042230;416.02;211.45;91.25;189.44;20050801;49719
2376437;513.8;230.05;85.8;224.95;20050801;49720
1024274;673.32;217.26;61.42;211.77;20050801;49721
1024278;502.96;265.28;0;260.2;20050801;49722
1024281;425.25;238.67;47.12;223.84;20050801;49723
295105126;102.32;70.1;0;28.5;20050801;50458
1024725;32719.26;6429.21;4262.48;6169.84;20050801;50459
2042119;1109.82;404.84;0;398.45;20050801;50460
2042121;127845.76;15683.24;81.46;14201.49;20050801;50461
295095889;184.58;111.7;0;88.02;20050801;50462
295095910;161.63;92.47;0;47.71;20050801;50463
295095917;1678.11;482.86;0;431.66;20050801;50464
2042183;1348.04;389.03;62.64;389.03;20050801;50573
2042190;3038.01;611.58;0;611.11;20050801;50574
1024041;766.04;341;16.56;297.21;20050801;50575
1024042;849.27;310.52;233.62;254.09;20050801;50576
295104043;120.52;77.03;0;71.07;20050801;50577
295104139;82.88;63.28;22.43;60.52;20050801;50578
295104217;103.49;70.89;23.49;68.61;20050801;50579
295104219;103.7;72.37;23.92;67.94;20050801;50580
295104228;110.08;71.01;0;67.46;20050801;50581
295104230;166.22;94.64;0;92.06;20050801;50582
295104104;148;78.89;0;75.55;20050801;49555
295104138;101.84;59.99;0;55.66;20050801;49556
1024084;427.76;206.31;111.4;193.51;20050801;49557
1024085;677.32;272.01;56.74;239.9;20050801;49558
295086901;66.92;51.2;0;43.78;20050801;49559
295088395;363.13;110.54;0;96.18;20050801;49560
295090062;164.56;87.27;0;83.97;20050801;49561
295104577;95.06;64.28;0;45.61;20050801;49562
295104578;45.37;38.41;0;34.09;20050801;49563
295104581;562.59;226.57;56.3;212.44;20050801;49564
295104589;61.07;52.22;0;48.79;20050801;49565
1024282;655.32;227.16;17.16;174.45;20050801;49724
1024288;468.36;182.74;0;145.23;20050801;49725
1024289;607.92;224.18;0;161.73;20050801;49726
1024290;656.16;281.65;21.38;246.35;20050801;49727
295094188;127.02;116.18;41.74;96.86;20050801;49728
295094256;131.39;72.72;5.62;68.24;20050801;49729
1024303;742.35;277.88;5.94;206.06;20050801;49730
1024304;477.51;194.62;59.2;187.63;20050801;49731
1024306;528.57;238.99;57.94;228.94;20050801;49732
1024165;851.34;369.74;26.67;345.67;20050801;50465
1024167;1032.58;369.17;0;300.73;20050801;50466
2042184;2630.29;806.68;73.65;694.34;20050801;50467
2042185;2251.3;775.25;10.05;754.06;20050801;50468
2042187;1177.67;374.06;0;352.27;20050801;50469
1024172;681.21;292.61;0;252.8;20050801;50470
295104231;106.51;68.13;0;66.67;20050801;50583
295104232;99.46;66.71;19.61;62.92;20050801;50584
1024533;834.93;307.35;0;254.96;20050801;50585
1024535;621.93;250.15;27.98;197.03;20050801;50586
1024178;2056.42;478.72;101.3;435.31;20050801;50587
295104243;272.21;134.54;0;119.57;20050801;50588
295519164;337;143.78;0;122.77;20190608;50589
295511984;792;280.05;22.51;273.56;20190608;50590
295104244;181.46;91.63;0;85.75;20050801;50591
295104260;63.4;54.75;41.9;53.39;20050801;50592
295104262;63.83;55.68;42.31;54.45;20050801;50593
295104283;176.11;147.31;74.12;134.45;20050801;50594
1024686;3142.6;776.86;0;655.43;20050801;49566
1024687;5256.19;934.22;0;907.75;20050801;49567
1024688;3163.22;899.33;117.15;782.38;20050801;49568
1022941;423.37;185;62.38;181.01;20050801;49569
1022942;425.06;186.75;62.95;181.66;20050801;49570
1024308;944.66;337.75;0;321.06;20050801;49733
1024309;915.4;295;45.24;205.03;20050801;49734
1024310;581.53;209.54;0;189.75;20050801;49735
295094453;782.35;299.91;84.07;271.34;20050801;49736
295094458;31.51;31.61;5.88;29.99;20050801;49737
295517568;63;51.08;0;50.44;20190608;49738
295097566;130;79.04;0;70.23;20190608;49739
295074770;180;109.28;0;107.19;20190608;49740
295087028;55;49.95;0;43.65;20190608;49741
295094499;93.52;73.21;0;66.64;20050801;49742
295094516;16.53;22.41;0;20.6;20050801;49743
295094660;184.91;113.7;95.55;87.56;20050801;49744
1024174;749.52;342.16;54.61;327.88;20050801;50471
2042191;3883.42;822.29;157.63;717.66;20050801;50472
2042193;8263.18;1700.98;0;1341.8;20050801;50473
3132016;949.08;228.04;0;221.25;20050801;50474
1024150;1489.44;556.96;11.48;454.39;20050801;50475
1024151;1035.03;329.7;0;313.13;20050801;50476
295104284;105.88;92.31;0;73.21;20050801;50595
295104365;122.67;79.15;15.3;70.48;20050801;50596
295104430;186.7;94.62;0;80.99;20050801;50597
295104450;148.02;100.73;0;86.41;20050801;50598
295104456;69.68;56.41;0;52.41;20050801;50599
295518373;69;59.88;19.85;57.56;20190608;50600
295516906;574;272.03;70.3;264.2;20190608;50601
295104459;15.27;21.67;5.62;20.58;20050801;50602
295104582;59.25;55.35;19.67;52.39;20050801;50603
295104603;5405.76;1065.78;0;585.39;20050801;50604
295104604;157.45;105.08;11.5;93.21;20050801;50605
295103672;105.5;56.41;0;47.29;20050801;50606
295103674;72.24;49.85;0;41.68;20050801;50607
1022943;501.33;227.59;64.11;227.59;20050801;49571
1022944;418.01;187.3;64.45;187.3;20050801;49572
1022945;425.34;190.5;62.98;190.5;20050801;49573
1022947;739.25;293.52;63.11;293.52;20050801;49574
1022948;422.91;188.3;64.04;188.3;20050801;49575
1024090;424.7;210.9;23.55;186.53;20050801;49576
1024091;527.42;232.88;106.15;203.6;20050801;49577
1003986;2397;540.46;0;518;20190608;49578
295094852;168.06;90.85;0;82.9;20050801;49745
295094950;76.11;63.78;0;53.67;20050801;49746
295092576;120.36;83.34;0;75.1;20050801;49747
295092579;1049.19;281.87;31.32;262.35;20050801;49748
295512261;3528;906.16;0;713.81;20190608;49749
295511937;5735;1258.06;174.07;1021.91;20190608;49750
295092580;133.53;95.26;31.32;93.17;20050801;49751
295098174;156.51;105.91;0;103.43;20050801;49752
295098670;98.05;95.03;28.88;82.68;20050801;49753
295098686;210.89;95.09;0;82.29;20050801;49754
1024153;837.85;305.22;0;245.21;20050801;50477
1020386;4582;951.67;0;917.91;20190608;50478
1024156;2391.34;640.01;267.01;602.22;20050801;50479
295095937;162.51;103.86;0;97.93;20050801;50480
295095938;1058.21;388.02;0;371.74;20050801;50481
295095940;1111.03;348.93;0;335.2;20050801;50482
295103743;55.29;54.12;16.93;51.62;20050801;50608
295103914;89.72;62.91;0;59.23;20050801;50609
295173934;2591;713.72;169.52;709.98;20190608;50610
295098835;153;89.53;9.23;85.09;20190608;50611
295511963;4990;1360.53;732.49;1355.07;20190608;50612
295514861;9373;1207.31;0;1193.91;20190608;50613
295513685;377;191.89;49.32;173.71;20190608;50614
295149773;39529;4538.85;370.53;3609.26;20190608;50615
295103962;605.63;256.52;60.38;186.17;20050801;50616
2042286;4114.85;743.12;743.12;699.88;20050801;50617
1024538;494.09;240.26;31.39;186.16;20050801;50618
1024539;1057.71;344.42;0;324.35;20050801;50619
1024540;601.3;247.02;0;218.26;20050801;50620
9059049;1351;391.36;0;382.74;20190608;49579
1029274;2469;581.55;0;557.07;20190608;49580
295519174;1098;279.66;0;239.29;20190608;49581
1024092;1081.1;360.69;0;341.76;20050801;49582
1024093;386.21;223.01;156.28;203.81;20050801;49583
295104611;10.33;17.18;0;11.68;20050801;49584
295104612;110.88;64.01;0;57.58;20050801;49585
295104613;3601.99;1037.41;0;901.59;20050801;49586
295104757;16.55;26.85;0;25.55;20050801;49587
295104758;11003.71;2214.43;36.97;2081.71;20050801;49588
295104768;125.68;79.08;17.62;74.37;20050801;49589
295098908;558.77;368.54;0;264.41;20050801;49755
295050146;627.72;326.3;36.42;296.99;20050801;49756
295050403;1000.1;308.82;0;288.58;20050801;49757
295071290;42.84;47.58;34.28;46.2;20050801;49758
295071308;141.7;83.13;44.43;78.33;20050801;49759
295079735;50.48;51.59;10.56;44.93;20050801;49760
295079741;45.82;45.32;10.56;42.41;20050801;49761
295081330;66.23;57.43;0;48.93;20050801;49762
295081743;12.26;17.53;0;16.65;20050801;49763
295081753;48.02;47.57;16.2;42.06;20050801;49764
295084489;43.4;44.96;17.92;31.47;20050801;49765
295095950;692.89;282.96;37.76;254.64;20050801;50483
295095952;662.15;244.46;61.11;239.86;20050801;50484
295096354;62.58;49.18;16.59;40.34;20050801;50485
295097192;4803.28;1247.93;0;1197.57;20050801;50486
1024614;1361.64;360.56;0;277.6;20050801;50487
2042188;664.09;273.78;0;265.3;20050801;50488
2042189;1976.84;494.81;0;455.84;20050801;50489
295097197;811.64;332.34;66.62;271.35;20050801;50490
295097201;135.42;101.65;0;86.37;20050801;50491
1024541;491.93;188.04;0;167.42;20050801;50621
1024543;1031.49;379.22;0;345.33;20050801;50622
1024545;701.58;252.77;78.62;227;20050801;50623
295104053;51.92;55.91;34.05;51.15;20050801;50624
295104054;111.58;68.67;0;66.13;20050801;50625
295104055;52.61;56.19;34.58;51.8;20050801;50626
295104056;108.76;68.12;0;63.26;20050801;50627
295104431;122.98;81.22;0;70.77;20050801;50628
295104438;40.5;47.6;17.93;44.63;20050801;50629
295171314;1550;420.79;263.71;412.89;20190608;50630
295104444;172.54;79.74;0;75.39;20050801;50631
295104447;78.05;62.03;0;55.95;20050801;50632
295104218;189.89;127.88;0;107.62;20050801;49590
295104221;74.91;57.84;0;54.56;20050801;49591
295104261;410.47;140.27;0;135.93;20050801;49592
